chain_id	chain_status	missing_steps	ligand_node_id	ligand_label	ligand_receptor_edge_id	ligand_receptor_pathway	receptor_node_id	receptor_label	receptor_tf_edge_id	receptor_tf_pathway	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	tf_target_pathway	target_gene_node_id	target_gene_label	target_relation	module_sequence	evidence_ids
CHAIN:01152	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11653	Uts2b	M20B-E005179	Pathway not established	NODE11655	Uts2r										20B	M20B-EVID-005179
CHAIN:01153	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11682	Vcam1	M20B-E005181	ECM/integrin adhesion receptor family	NODE05788	Itga4_Itgb1										20B	M20B-EVID-005181
CHAIN:01154	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11682	Vcam1	M20B-E005182	ECM/integrin adhesion receptor family	NODE05789	Itga4_Itgb7										20B	M20B-EVID-005182
CHAIN:01155	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11693	Vcan	M20B-E005184	ECM/integrin adhesion receptor family	NODE01902	Cd44										20B	M20B-EVID-005184
CHAIN:01156	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11693	Vcan	M20B-E005188	Pathway not established	NODE10164	Sell										20B	M20B-EVID-005188
CHAIN:01157	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11693	Vcan	M20B-E005191	Innate-immune receptor family	NODE11125	Tlr2										20B	M20B-EVID-005191
CHAIN:01158	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11721	Vegfa	M20B-E005194	ECM/integrin adhesion receptor family	NODE01902	Cd44										20B	M20B-EVID-005194
CHAIN:01159	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11721	Vegfa	M20B-E005197	Pathway not established	NODE04338	Gpc1										20B	M20B-EVID-005197
CHAIN:01160	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11721	Vegfa	M20B-E005203	Axon-guidance/adhesion receptor family	NODE08338	Nrp2										20B	M20B-EVID-005203
CHAIN:01161	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11734	Vegfb	M20B-E005209	Axon-guidance/adhesion receptor family	NODE08318	Nrp1										20B	M20B-EVID-005209
CHAIN:01162	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11736	Vegfc	M20B-E005216	Axon-guidance/adhesion receptor family	NODE08338	Nrp2										20B	M20B-EVID-005216
CHAIN:01163	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11756	Vim	M20B-E005219	ECM/integrin adhesion receptor family	NODE01902	Cd44										20B	M20B-EVID-005219
CHAIN:01164	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11761	Vip	M20B-E005220	Pathway not established	NODE00265	Adcyap1r1										20B	M20B-EVID-005220
CHAIN:01165	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11761	Vip	M20B-E005235	GPCR receptor family	NODE11769	Vipr1										20B	M20B-EVID-005235
CHAIN:01166	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11761	Vip	M20B-E005236	GPCR receptor family	NODE11772	Vipr2										20B	M20B-EVID-005236
CHAIN:01167	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11804	Vtn	M20B-E005241	RTK growth-factor receptor family	NODE06101	Kdr										20B	M20B-EVID-005241
CHAIN:01168	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11810	Vwf	M20B-E005243	Pathway not established	NODE04325	Gp1ba_Gp1bb										20B	M20B-EVID-005243
CHAIN:01169	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11810	Vwf	M20B-E005247	Scavenger/uptake-associated receptor family	NODE06524	Lrp1										20B	M20B-EVID-005247
CHAIN:01170	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11810	Vwf	M20B-E005248	Pathway not established	NODE10059	Scara5										20B	M20B-EVID-005248
CHAIN:01171	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11810	Vwf	M20B-E005249	Pathway not established	NODE10168	Selp										20B	M20B-EVID-005249
CHAIN:01172	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11810	Vwf	M20B-E005251	Pathway not established	NODE10696	Stab2										20B	M20B-EVID-005251
CHAIN:01173	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11837	Wnt1	M20B-E005258	Pathway not established	NODE09849	Ror2										20B	M20B-EVID-005258
CHAIN:01174	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11854	Wnt3	M20B-E005260	Pathway not established	NODE09849	Ror2										20B	M20B-EVID-005260
CHAIN:01175	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11854	Wnt3	M20B-E005261	Pathway not established	NODE09955	Ryk										20B	M20B-EVID-005261
CHAIN:01176	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11865	Wnt5a	M20B-E005275	Pathway not established	NODE09467	Ptk7										20B	M20B-EVID-005275
CHAIN:01177	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11865	Wnt5a	M20B-E005277	Pathway not established	NODE09848	Ror1										20B	M20B-EVID-005277
CHAIN:01178	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11884	Wnt5b	M20B-E005282	WNT/Frizzled receptor family	NODE03874	Fzd1_Lrp6										20B	M20B-EVID-005282
CHAIN:01179	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11887	Wnt7a	M20B-E005299	Pathway not established	NODE09683	Reck										20B	M20B-EVID-005299
CHAIN:01180	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01728	Ccl5	M20B-E005350	GPCR receptor family	NODE01779	Ccr5										20B	M20B-EVID-005350
CHAIN:01181	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02606	Cx3cl1	M20B-E005357	Pathway not established	NODE02615	Cx3cr1										20B	M20B-EVID-005357
CHAIN:01182	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02627	Cxcl10	M20B-E005361	GPCR receptor family	NODE02706	Cxcr3										20B	M20B-EVID-005361
CHAIN:01183	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02639	Cxcl12	M20B-E005362	GPCR receptor family	NODE00144	Ackr3										20B	M20B-EVID-005362
CHAIN:01184	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02639	Cxcl12	M20B-E005363	GPCR receptor family	NODE02712	Cxcr4										20B	M20B-EVID-005363
CHAIN:01185	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02656	Cxcl16	M20B-E005366	GPCR receptor family	NODE02726	Cxcr6										20B	M20B-EVID-005366
CHAIN:01186	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02662	Cxcl2	M20B-E005368	GPCR receptor family	NODE02701	Cxcr2										20B	M20B-EVID-005368
CHAIN:01187	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02670	Cxcl5	M20B-E005370	GPCR receptor family	NODE02701	Cxcr2										20B	M20B-EVID-005370
CHAIN:01188	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03078	Efna2	M20B-E005384	Axon-guidance/adhesion receptor family	NODE03265	Epha4										20B	M20B-EVID-005384
CHAIN:01189	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03089	Efna5	M20B-E005397	Axon-guidance/adhesion receptor family	NODE03265	Epha4										20B	M20B-EVID-005397
CHAIN:01190	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04038	Gdf5	M20B-E005450	TGF-beta/BMP receptor family	NODE01335	Bmpr1b_bmpr2										20B	M20B-EVID-005450
CHAIN:01191	complete		NODE05231	IL-6	M21B-E000106	IL6-gp130-receptor-complex	NODE05269	IL-6R-gp130 receptor complex	M21B-E001717	IL6R-gp130-STAT3-proximal	NODE10726	STAT3	M22B-E000420	target_gene	NODE01295	Bmp2	induces_target_gene	21B>21B>22B	M21B-EVID-000049;M21B-EVID-001660;M22B-EVID-000060
CHAIN:01192	complete		NODE05231	IL-6	M21B-E000106	IL6-gp130-receptor-complex	NODE05269	IL-6R-gp130 receptor complex	M21B-E001717	IL6R-gp130-STAT3-proximal	NODE10726	STAT3	M22B-E000425	target_gene	NODE08072	Nhlh2	induces_target_gene	21B>21B>22B	M21B-EVID-000049;M21B-EVID-001660;M22B-EVID-000059
CHAIN:01193	complete		NODE05231	IL-6	M21B-E000106	IL6-gp130-receptor-complex	NODE05269	IL-6R-gp130 receptor complex	M21B-E001717	IL6R-gp130-STAT3-proximal	NODE10726	STAT3	M22B-E000429	target_gene	NODE09691	Reg3g	induces_target_gene	21B>21B>22B	M21B-EVID-000049;M21B-EVID-001660;M22B-EVID-000003
CHAIN:01194	complete		NODE05231	IL-6	M21B-E000106	IL6-gp130-receptor-complex	NODE05269	IL-6R-gp130 receptor complex	M21B-E001717	IL6R-gp130-STAT3-proximal	NODE10726	STAT3	M22B-E000430	target_gene	NODE10508	Socs3	represses_target_gene	21B>21B>22B	M21B-EVID-000049;M21B-EVID-001660;M22B-EVID-000066
CHAIN:01195	complete		NODE05231	IL-6	M21B-E000106	IL6-gp130-receptor-complex	NODE05269	IL-6R-gp130 receptor complex	M21B-E001717	IL6R-gp130-STAT3-proximal	NODE10726	STAT3	M22B-E000431	target_gene	NODE10508	Socs3	induces_target_gene	21B>21B>22B	M21B-EVID-000049;M21B-EVID-001660;M22B-EVID-000001;M22B-EVID-000027;M22B-EVID-000057
CHAIN:01196	complete		NODE05231	IL-6	M21B-E000106	IL6-gp130-receptor-complex	NODE05269	IL-6R-gp130 receptor complex	M21B-E001717	IL6R-gp130-STAT3-proximal	NODE10726	STAT3	M22B-E000432	target_gene	NODE11968	Zfp36	induces_target_gene	21B>21B>22B	M21B-EVID-000049;M21B-EVID-001660;M22B-EVID-000083
CHAIN:01197	complete		NODE02284	CNTF	M21B-E000107	CNTF-gp130-JAK-STAT3	NODE02289	CNTFR-alpha-gp130-LIFR receptor complex	M21B-E000058	CNTF-gp130-JAK-STAT3	NODE10726	STAT3	M22B-E000420	target_gene	NODE01295	Bmp2	induces_target_gene	21B>21B>22B	M21B-EVID-000050;M21B-EVID-000015;M22B-EVID-000060
CHAIN:01198	complete		NODE02284	CNTF	M21B-E000107	CNTF-gp130-JAK-STAT3	NODE02289	CNTFR-alpha-gp130-LIFR receptor complex	M21B-E000058	CNTF-gp130-JAK-STAT3	NODE10726	STAT3	M22B-E000425	target_gene	NODE08072	Nhlh2	induces_target_gene	21B>21B>22B	M21B-EVID-000050;M21B-EVID-000015;M22B-EVID-000059
CHAIN:01199	complete		NODE02284	CNTF	M21B-E000107	CNTF-gp130-JAK-STAT3	NODE02289	CNTFR-alpha-gp130-LIFR receptor complex	M21B-E000058	CNTF-gp130-JAK-STAT3	NODE10726	STAT3	M22B-E000429	target_gene	NODE09691	Reg3g	induces_target_gene	21B>21B>22B	M21B-EVID-000050;M21B-EVID-000015;M22B-EVID-000003
CHAIN:01200	complete		NODE02284	CNTF	M21B-E000107	CNTF-gp130-JAK-STAT3	NODE02289	CNTFR-alpha-gp130-LIFR receptor complex	M21B-E000058	CNTF-gp130-JAK-STAT3	NODE10726	STAT3	M22B-E000430	target_gene	NODE10508	Socs3	represses_target_gene	21B>21B>22B	M21B-EVID-000050;M21B-EVID-000015;M22B-EVID-000066
CHAIN:01201	complete		NODE02284	CNTF	M21B-E000107	CNTF-gp130-JAK-STAT3	NODE02289	CNTFR-alpha-gp130-LIFR receptor complex	M21B-E000058	CNTF-gp130-JAK-STAT3	NODE10726	STAT3	M22B-E000431	target_gene	NODE10508	Socs3	induces_target_gene	21B>21B>22B	M21B-EVID-000050;M21B-EVID-000015;M22B-EVID-000001;M22B-EVID-000027;M22B-EVID-000057
CHAIN:01202	complete		NODE02284	CNTF	M21B-E000107	CNTF-gp130-JAK-STAT3	NODE02289	CNTFR-alpha-gp130-LIFR receptor complex	M21B-E000058	CNTF-gp130-JAK-STAT3	NODE10726	STAT3	M22B-E000432	target_gene	NODE11968	Zfp36	induces_target_gene	21B>21B>22B	M21B-EVID-000050;M21B-EVID-000015;M22B-EVID-000083
CHAIN:01203	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04975	IFN-alpha/beta	M21B-E000108	IFN-type-I-JAK-STAT-IRF	NODE04993	IFNAR1-IFNAR2 receptor complex										21B	M21B-EVID-000051
CHAIN:01204	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04977	IFN-gamma	M21B-E000109	IFN-type-II-JAK-STAT	NODE05009	IFNGR1-IFNGR2 receptor complex										21B	M21B-EVID-000052
CHAIN:01205	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11244	TNF	M21B-E000110	TNF-NF-kappaB-MAPK-death	NODE11291	TNFR1/p55 receptor										21B	M21B-EVID-000053
CHAIN:01206	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11244	TNF	M21B-E000111	TNFR2-TRAF2-NF-kappaB	NODE11294	TNFR2 receptor complex										21B	M21B-EVID-000054
CHAIN:01207	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02517	CSF1R/c-Fms	M21B-E000112	CSF1R-PI3K-AKT/ERK	NODE08987	PI3K p85/p110										21B	M21B-EVID-000055
CHAIN:01208	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02503	CSF1	M21B-E000120	CSF1-CSF1R-complex	NODE02509	CSF1R extracellular receptor complex										21B	M21B-EVID-000063
CHAIN:01209	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE05477	IL34	M21B-E000121	IL34-CSF1R-complex	NODE02509	CSF1R extracellular receptor complex										21B	M21B-EVID-000064
CHAIN:01210	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE05437	IL27	M21B-E000124	IL27-IL27RA-gp130	NODE05442	IL27RA/WSX-1:gp130 receptor complex										21B	M21B-EVID-000067
CHAIN:01211	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE05292	IL11	M21B-E000126	IL11-IL11R-gp130	NODE05295	IL11R-alpha:gp130 hexamer										21B	M21B-EVID-000069
CHAIN:01212	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06401	LIF	M21B-E000128	LIF-LIFR	NODE06406	LIFR										21B	M21B-EVID-000071
CHAIN:01213	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE05014	IFNL1	M21B-E000131	IFNL1-IFNLR1	NODE05018	IFNLR1										21B	M21B-EVID-000074
CHAIN:01214	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE05016	IFNL3	M21B-E000132	IFNL3-type-III-receptor	NODE05019	IFNLR1:IL10RB receptor complex										21B	M21B-EVID-000075
CHAIN:01215	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE05362	IL1A	M21B-E000134	IL1R2-soluble-decoy	NODE10338	SIL1R2:SIL1RAP decoy complex										21B	M21B-EVID-000077
CHAIN:01216	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE05366	IL1B	M21B-E000135	IL1R2-soluble-decoy	NODE10338	SIL1R2:SIL1RAP decoy complex										21B	M21B-EVID-000078
CHAIN:01217	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11745	VEGFR2/KDR pY1175	M21B-E000136	VEGFR2-PLCγ1-PKC-ERK	NODE09095	PLCγ1/PLCG1										21B	M21B-EVID-000079
CHAIN:01218	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03659	FGFR1	M21B-E000137	FGFR1-PLCγ1	NODE09095	PLCγ1/PLCG1										21B	M21B-EVID-000080
CHAIN:01219	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11882	WNT5A-ROR2-FZD7 receptor complex	M21B-E000141	WNT5A-ROR2-FZD7-DVL2-RAC1-AP1	NODE03000	DVL2										21B	M21B-EVID-000084
CHAIN:01220	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08868	PDGFRβ	M21B-E000142	PDGFRB-SHP2-FAK-migration	NODE10303	SHP2/PTPN11										21B	M21B-EVID-000085
CHAIN:01221	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08868	PDGFRβ	M21B-E000143	PDGFRB-PLCG1-IP3-mitogenesis	NODE09095	PLCγ1/PLCG1										21B	M21B-EVID-000086
CHAIN:01222	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04761	HMGB1 (disulfide isoform)	M21B-E000144	HMGB1-MD2-TLR4-NFKB	NODE06883	MD-2/TLR4 receptor complex										21B	M21B-EVID-000087
CHAIN:01223	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04760	HMGB1	M21B-E000145	HMGB1-RAGE-HS-migration	NODE09611	RAGE-heparan sulfate receptor complex										21B	M21B-EVID-000088
CHAIN:01224	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04602	Haptoglobin-hemoglobin complex	M21B-E000146	Hp-Hb-CD163-scavenging	NODE01808	CD163										21B	M21B-EVID-000089
CHAIN:01225	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04656	Hemopexin-heme complex	M21B-E000147	Hpx-heme-LRP1-scavenging	NODE06536	LRP1/CD91										21B	M21B-EVID-000090
CHAIN:01226	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE07760	Netrin-1/DCC	M21B-E000148	Netrin-DCC-FAK-Src-axon-attraction	NODE03489	FAK/PTK2										21B	M21B-EVID-000091
CHAIN:01227	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE07760	Netrin-1/DCC	M21B-E000149	Netrin-DCC-RhoGTPase-growth-cone	NODE02006	CDC42/RAC1/PAK1/WASL										21B	M21B-EVID-000092
CHAIN:01228	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE07761	Netrin-1/UNC5B	M21B-E000150	Netrin-UNC5B-PIKE-L-PI3K-survival	NODE09036	PIKE-L/CENTG1-PI3K										21B	M21B-EVID-000093
CHAIN:01229	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE10404	Slit2-Robo1	M21B-E000151	Slit-Robo-srGAP1-Cdc42-repulsion	NODE10669	SRGAP1-Cdc42										21B	M21B-EVID-000094
CHAIN:01230	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02888	DLL1	M21B-E000152	DLL1-NOTCH2-canonical-Notch	NODE08203	NOTCH2 receptor										21B	M21B-EVID-000095
CHAIN:01231	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11746	VEGFR2/KDR pY1214	M21B-E000153	VEGFR2-pY1214-NCK-FYN-p38-migration	NODE07697	NCK										21B	M21B-EVID-000096
CHAIN:01232	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08850	PDGFR-beta	M21B-E000154	PDGFRB-JAK-STAT	NODE06023	JAK1/JAK2/TYK2										21B	M21B-EVID-000097
CHAIN:01233	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11857	WNT3A	M21B-E000155	WNT3A-FZD8-LRP6-assembly	NODE03895	FZD8:LRP6 receptor complex										21B	M21B-EVID-000098
CHAIN:01234	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11857	WNT3A	M21B-E000156	WNT3A-LRP6-E3E4-binding	NODE06554	LRP6 E3E4										21B	M21B-EVID-000099
